COD. INTERNO;COD. EAN;DESC;SEÇÃO;VENDAS;LOJA;CURVA
50803;7898215157410;LEITE UHT NINHO ZERO LACTOSE 1L;LEITES;61.0;10;A
125414;7898366002218;TOMATE BOMBOM R GOURMET 500G;FRUTAS-VERDURAS;61.0;10;A
84001;7899674017062;DESOD AERO ABOVE 150ML FEM CANDY;HIGIENE PESSOAL;61.0;10;A
122449;7896098909805;LV ROUPA PO YPE TIXAN SH 800G PRIMAVERA;LAVA ROUPAS-LOUCAS;61.0;10;A
73882;7891150049888;CR DENT CLOSE UP TRIPLE 70G HORTELA;FRUTAS-VERDURAS;61.0;10;A
64482;7896100501829;SUCO ALIANCA UVA INT 1,5L;BEBIDAS NAO ALCOOLICAS;61.0;10;A
81609;7898922012057;FARINHA MAND DONA DE AMAR 1KG;CEREAIS-FARINHAS;61.0;10;A
28140;7896037913658;SUCO QUINTA DO MORGADO UVA TTO 1,5L;BEBIDAS NAO ALCOOLICAS;61.0;10;A
107554;7896005809518;BEB LAC TRES CAPPUC GF 260ML CLASSIC;LATICINIOS;61.0;10;A
127735;7892840820190;SALG TORCIDA 38G COST/LIMAO;PETISCOS SALGADINHOS;60.0;10;A
66398;78936690;IOG NESTLE GREGO 90G TORTA MARAC;LATICINIOS;60.0;10;A
17016;None;LAGARTO BOV FRIBAL KG;CARNES BOVINAS;60.0;10;A
89530;7891079013069;MAC LAMEN CUP NOODLES 68G GALI CAIP PIC;MASSAS;60.0;10;A
116661;7891025121923;IOG DANONE LIQ 1250G MORANGO;LATICINIOS;60.0;10;A
65699;7898246080046;MASSA P/PASTEL RAINHA 1KG;CONGELADOS;60.0;10;A
99438;7898950836045;ROCAMBOLE CASA ROCAMBOLE GOIAB 100G;PANIFICADORA OUTROS;60.0;10;A
94506;7898142865129;CHOC ARCOR TORTUGUITA 15,5G NAP TRI SAB;BOMBONIERE;60.0;10;A
1459;7896013100867;ALCOOL TUBARAO 200ML;ALCOOL-REMOVEDORES;60.0;10;A
125595;7891515563516;FILE PEITO FGO SADIA CORT MENOR 1KG;CONGELADOS;60.0;10;A
129198;7896654100158;LV ROUPA LIQ UNOLAR MAXX 3L FLORAL;LAVA ROUPAS-LOUCAS;60.0;10;A
84383;7898932426035;FLOCOS DE MILHO MARATA 500G;DERIVADOS DE MILHO;60.0;10;A
127735;7892840820190;SALG TORCIDA 38G COST/LIMAO;HIGIENE PESSOAL;60.0;10;A
110136;7894900321807;REFRIG SCHWEPPES CITRUS PET 1,5L;BEBIDAS NAO ALCOOLICAS;60.0;10;A
5466;7898370100320;LEITE DE COCO SABOR NORDESTE 200ML;CONSERVAS ENLATADOS-TEMPE;60.0;10;A
97495;7898403781533;BEB LAC BAT GUT SC 900ML SALAD FRUTAS;LATICINIOS;60.0;10;A
58420;070330729858;APAR BARB BIC 3 C/2 INTENS;HIGIENE PESSOAL;60.0;10;A
122277;7898142865457;CHOC ARCOR TORTUGUITA 15,5G 7 BELO;BOMBONIERE;60.0;10;A
119939;7898994969525;OVOS EMAPE FILM BCO GDE C/12;OVOS;60.0;10;A
28136;7896037913146;VH QUINTA DO MORGADO 750ML TT SV;BEBIDAS ALCOOLICAS;60.0;10;A
131335;7896022206017;MAC TODESCHINI SEM 500G PARAFUSO;MASSAS;60.0;10;A
6461;7896445490307;AGUA MINERAL INDAIA 5L;BEBIDAS NAO ALCOOLICAS;60.0;10;A
3623;7891048040003;FERMENTO PO OETKER PT 100G;MATINAIS;59.0;10;A
82333;7899916900329;SUCO NAT ONE REFRIG 300ML LARANJA INT;BEBIDAS NAO ALCOOLICAS;59.0;10;A
17080;None;BIFE COXAO MOLE FRIBAL LIG KG;CARNES BOVINAS;59.0;10;A
12426;7896029022276;RACAO PEDIGREE SH 100G CORDEIRO;ALIMENTOS P. ANIMAIS;59.0;10;A
117610;7898962794258;PAPEL HIG MIMMO FT 20M C/4 NEUTRO;PAP HIG GUARD;59.0;10;A
83695;7894650014288;DESOD SANIT PATO PEDRA 25G GTS 25%D;PURIFICADORES-ANTI MOFO;59.0;10;A
61695;7899735200112;BOLACHA ROMANA MULTI GRAOS 300G;PANIFICADORA OUTROS;59.0;10;A
99730;7891150066625;LV ROUPA PO BRILHANTE SH 800G HIG TOTAL;LAVA ROUPAS-LOUCAS;59.0;10;A
17045;None;PATINHO PA FRIBAL KG;CARNES BOVINAS;59.0;10;A
121609;7896013108900;LV ROUPA LIQ BRILUX REF 700ML MULTIACAO;LAVA ROUPAS-LOUCAS;59.0;10;A
62055;7898080641557;CR LEITE ITALAC ZERO LAC 200G;MATINAIS;59.0;10;A
5032;5601252102433;AZEITE OLIVA GALLO EV VD CLAS 250ML;CONSERVAS ENLATADOS-TEMPE;59.0;10;A
2274;7891079011812;MAC LAMEN NOSSO SABOR 74G CARNE;MASSAS;59.0;10;A
130067;7896945403111;MOLHO TOM TAMBAU POUCH 300G TRAD;CONSERVAS ENLATADOS-TEMPE;59.0;10;A
67955;7891149108763;CERV CORONITA EXTRA 210ML;BEBIDAS ALCOOLICAS;59.0;10;A
95210;7896013107897;SAB EVEN SUAVE 85G EXT ALGAS MARIN;HIGIENE PESSOAL;59.0;10;A
95271;1234178083605;PAO PANSC HAMBURGUER 500G;PANIFICADORA OUTROS;59.0;10;A
70914;7891040204465;ESP SCOTCH BRITE NAO RISCA LAR C/3;ACESSORIOS DE LIMPEZA;59.0;10;A
3337;7896224803106;ACHOC EM PO CHOCOLATTO SH 200G;MATINAIS;59.0;10;A
82022;7891000255445;CEREAL CRUNCH SH 120G;MATINAIS;59.0;10;A
1982;7898211130356;SALG DELICITOS 50G CHURRASCO;PETISCOS SALGADINHOS;59.0;10;A
106027;7896005219959;SALG SOL LEVINHOS 50G CEBOLA/SALSA;PETISCOS SALGADINHOS;59.0;10;A
92151;7891962053257;TORRADA BAUDUCCO 284G INTEG;PANIFICADORA OUTROS;59.0;10;A
58747;None;QJO M FRES DUFROTA LIGHT KG;LATICINIOS;59.0;10;A
2506;7893500024996;ARROZ MEU BIJU PARB TP2 1KG;CEREAIS-FARINHAS;58.0;10;A
40628;7898247780075;OLEO DE SOJA CONCORDIA 900ML;OLEOS;58.0;10;A
284;7898031171416;DETERG LIQ INVICTO 500ML COCO;LAVA ROUPAS-LOUCAS;58.0;10;A
125331;7899541000012;POLPA BESSA CAJA 500G;CONGELADOS;58.0;10;A
63553;7898113940039;FECULA DE MANDIOCA LOPES 1KG;MASSAS;58.0;10;A
130512;7898366001709;BROCOLIS NINJA R. GOURMET 300G;FRUTAS-VERDURAS;58.0;10;A
99274;7891030300306;MIST LACTEA CR LEITE MOCOCA TP 200G;MATINAIS;58.0;10;A
84515;7891000258491;CHOC NESTLE FLOWPACK 114G CHOKITO;BOMBONIERE;58.0;10;A
133602;7896031201393;HAMB FRIBOI BOV MATURATTA 180G COSTELA;CONGELADOS;58.0;10;A
123433;7891152801606;BISC FORTALEZA MARIA 350G LEITE;BISCOITO-BOLINHOS;58.0;10;A
6064;7897395020224;CERV ITAIPAVA PILSEN LT 473ML;BEBIDAS ALCOOLICAS;58.0;10;A
120816;7898692733329;MASC DESC FORT FLEX TRIP CAM C/50 BCA 3329;ARTIGOS PESSOAIS;58.0;10;A
113962;7891000338162;ACHOC EM PO NESCAU SH 730G;MATINAIS;58.0;10;A
130513;7894904272396;JERKED SUINO SEARA 400G;EMBUTIDOS-DEFUMADOS;58.0;10;A
9196;7501007499758;PROT DIARIO ALWAYS C/15 C/PERFUME;HIGIENE PESSOAL;58.0;10;A
4649;7891167021020;SARD GOMES COSTA 125G MOL TOMATE;CONSERVAS ENLATADOS-TEMPE;58.0;10;A
59737;7622300847791;GOMA MASCA TRIDENT 25,2G MENTA;BOMBONIERE;58.0;10;A
68656;7622210641151;BISC CLUB SOCIAL 141G PIZZA;BISCOITO-BOLINHOS;58.0;10;A
132628;7622210570086;CHOC LACTA WAFER 25G SONHO VALSA;BOMBONIERE;58.0;10;A
133603;7896031201423;HAMB FRIBOI BOV MATURATTA 180G FRALDINHA;CONGELADOS;57.0;10;A
49999;7896013104902;VINAG MURIONGO ALCOOL LV750 PG500ML;CONSERVAS ENLATADOS-TEMPE;57.0;10;A
122001;4005900916129;SAB NIVEA ANTIBAC 85G 3X1;HIGIENE PESSOAL;57.0;10;A
87096;7891000261484;IOG NESTLE NINHO LANCH POUCH 100G MACA/BANANA;LATICINIOS;57.0;10;A
126885;870477800133;COXINHA D LULU CONG 300G;CONGELADOS;57.0;10;A
16165;7898220961491;LANCHINHO OSHO 35G MINEIRO;PANIFICADORA BALCAO;57.0;10;A
10135;7896049528512;DESOD CREM HERBISSIMO 55G TRAD;HIGIENE PESSOAL;57.0;10;A
68333;7622300992330;BISC CLUB SOCIAL 288G INT;BISCOITO-BOLINHOS;57.0;10;A
51634;7891091048605;GRANOLA SAO BRAZ 250G TRAD;DIETS E NATURAIS;57.0;10;A
91892;7896311710300;BARRA PROT INT MEDICA CRISP 45G TRUF AVELA;DIETS E NATURAIS;57.0;10;A
126328;7893590567656;LIMP LIMPEBEM MULTIUSO 500ML ACQUA MARINE;HIGIENE PESSOAL;57.0;10;A
76931;7896036095645;EXT TOMATE ELEFANTE 190G;CONSERVAS ENLATADOS-TEMPE;57.0;10;A
126328;7893590567656;LIMP LIMPEBEM MULTIUSO 500ML ACQUA MARINE;LIMPADORES;57.0;10;A
48167;7898082530552;HAMB DUBOI 56G;CONGELADOS;57.0;10;A
126357;7892840820404;BATATA PALHA ELMA CHIPS TRAD 60G;PETISCOS SALGADINHOS;57.0;10;A
16165;7898220961491;LANCHINHO OSHO 35G MINEIRO;PANIFICADORA OUTROS;57.0;10;A
50919;7898951850064;MASSA BARILLA ESPAGUETE N08 500G;MASSAS;57.0;10;A
68912;7896104996409;PAPEL HIG MILI DUAL 30M FD L12 P11 PERF;PAP HIG GUARD;57.0;10;A
84137;7896061917295;PAPEL HIG SUBLIME FD 30M L12P11;PAP HIG GUARD;57.0;10;A
6746;7896000530325;SUCO MAGUARY TP 1L UVA;BEBIDAS NAO ALCOOLICAS;57.0;10;A
64399;7861002900117;BOMBONS FERRERO ROCHER T8 100G;BOMBONIERE;57.0;10;A
15152;7894904574100;BATATA CONG SEARA PALITO 400G;CONGELADOS;57.0;10;A
124689;None;PEITO PERU REZENDE DEF KG EMB;EMBUTIDOS-DEFUMADOS;57.0;10;A
100116;7891000305812;IOG NESTLE MOLICO TRIPLO ZERO 170G MORANGO;LATICINIOS;57.0;10;A
81540;7898211132107;SALG DELICITOS 50G CALAB PIC;PETISCOS SALGADINHOS;57.0;10;A
5227;7896244830182;CURRY ISHASHI 30G;CONSERVAS ENLATADOS-TEMPE;57.0;10;A
95368;7896005219966;SALG SOL LEVINHOS 50G CHURRASCO;PETISCOS SALGADINHOS;57.0;10;A
86534;7891022860955;DETERG LIQ LIMPOL 500ML LAVANDA;LAVA ROUPAS-LOUCAS;57.0;10;A
13213;7891334198029;FILME PVC EASY PACK 30M;UTILIDADES DOMESTICAS;57.0;10;A
93315;1234178083407;PAO PANSC LEITE 300G;PANIFICADORA OUTROS;57.0;10;A
123113;7891032014355;AZEITONA OLE VDE S/C VD 120G;CONSERVAS ENLATADOS-TEMPE;57.0;10;A
129633;7896051166818;BEB LAC ITAMBE WHEY TP 250ML COCO/BATATA DC;MATINAIS;57.0;10;A
129015;7861047723535;PICOLE KIBON MAGNUM 90ML CLAS;CONGELADOS;57.0;10;A
84878;7898215157434;LEITE UHT NINHO LEVINHO ZERO LAC 1L;LEITES;57.0;10;A
123243;7896098905999;SABAO BARRA YPE GLICER 180G COCO/TOQ AVEIA;LAVA ROUPAS-LOUCAS;57.0;10;A
5241;7896244830281;ERVAS FINAS ISHASHI 15G;CONSERVAS ENLATADOS-TEMPE;56.0;10;A
17047;None;PICADINHO BOV FRIBAL KG;CARNES BOVINAS;56.0;10;A
106813;7891132082353;REFRESCO MID 20G UVA;BEBIDAS NAO ALCOOLICAS;56.0;10;A
69448;7896490290662;REFRESCO FRISCO 25G LIMAO;MATINAIS;56.0;10;A
106813;7891132082353;REFRESCO MID 20G UVA;MATINAIS;56.0;10;A
73480;7891962051079;BISC BAUDUCCO CEREALE 141G MACA/UVA PASS;BISCOITO-BOLINHOS;56.0;10;A
1698;7892840120214;SALG ELMA CHIPS BACONZITOS 55G;PETISCOS SALGADINHOS;56.0;10;A
2249;7891000051436;BISC PASSATEMPO 150G LEITE;BISCOITO-BOLINHOS;56.0;10;A
6724;7892840808037;BEB ISOT GATORADE PET LIMAO 500ML;BEBIDAS NAO ALCOOLICAS;56.0;10;A
2522;7896006716112;ARROZ CAMIL PARB 1KG;CEREAIS-FARINHAS;56.0;10;A
69448;7896490290662;REFRESCO FRISCO 25G LIMAO;BEBIDAS NAO ALCOOLICAS;56.0;10;A
119156;7896098905906;SABAO BARRA YPE NEUTRO 5X180G;LAVA ROUPAS-LOUCAS;56.0;10;A
9030;4005808837311;DESOD AERO NIVEA FEM 150ML PEARL&BEAUTY;HIGIENE PESSOAL;56.0;10;A
10133;7896049528604;DESOD CREM HERBISSIMO 55G FRESH;HIGIENE PESSOAL;56.0;10;A
286;7898031170358;DETERG LIQ INVICTO 500ML LIMAO;LAVA ROUPAS-LOUCAS;56.0;10;A
93104;7898917469576;SORV PARDAL ORIG 1,5L CASTANHA;CONGELADOS;56.0;10;A
79519;None;PAO PASSADO;COMIDAS PRONTAS;56.0;10;A
132429;7898005862210;TORRESMINHO IANE 55G;PETISCOS SALGADINHOS;56.0;10;A
6581;611269101713;ENERGETICO RED BULL 250ML SUGARFREE;BEBIDAS NAO ALCOOLICAS;56.0;10;A
87097;7891000261477;IOG NESTLE CHAMYTO MOR+CER 130G COLOR;LATICINIOS;55.0;10;A
66555;7898080640239;BEB LAC ITALAKINHO UHT CHOC 200ML;MATINAIS;55.0;10;A
5481;7896108300103;VINAG REGINA ALCOOL 500ML;CONSERVAS ENLATADOS-TEMPE;55.0;10;A
71581;7894904574209;BROCOLIS SEARA NATURE 300G;CONGELADOS;55.0;10;A
2527;7898384200122;FEIJAO BRANCO FIBRA 1KG;CEREAIS-FARINHAS;55.0;10;A
129689;7891118026081;CHICLE ARCOR BIG BIG BIGAO 29G;BOMBONIERE;55.0;10;A
16938;7896002364782;TORRADA CROCANTISSIMO 40G QJO/CEBOLA;BISCOITO-BOLINHOS;55.0;10;A
128389;7896004814162;HASTES FLEX TOPZ C/75;HIGIENE PESSOAL;55.0;10;A
17006;None;CUPIM BOV FRIBAL EMB KG;CARNES BOVINAS;55.0;10;A
61735;7898908804034;MORANGO VIA LACTEA 250G;FRUTAS-VERDURAS;55.0;10;A
125748;7894904268511;PRES SEARA FAT 180G;EMBUTIDOS-DEFUMADOS;55.0;10;A
100615;7891334120211;PREND ROUPA THEOTO ECO C/12;ACESSORIOS DE LIMPEZA;55.0;10;A
73719;7898215152279;LEITE PO PIRACANJ DESN INST SH 600G;LEITES;55.0;10;A
3402;7896001250628;ADOC LINEA SUCRALOSE 75ML;DIETS E NATURAIS;55.0;10;A
125225;7898566380611;POLPA SABOR NATIVO CAJU 400G;CONGELADOS;55.0;10;A
73682;7898636400065;RAPADURA DOCES CANA NAT 500G;DOCES;55.0;10;A
85690;7896098906200;DETERG LIQ YPE 6X500ML 10DESC NEUTRO;LAVA ROUPAS-LOUCAS;55.0;10;A
100755;7891150071117;LV ROUPA LIQ ALA 5 EM 1 3L COCO;LAVA ROUPAS-LOUCAS;55.0;10;A
15502;7893000005976;SOBRECOXA FGO SADIA PC 1KG;CONGELADOS;55.0;10;A
58418;070330729872;APAR BARB BIC 3 C/2 ACQUA;HIGIENE PESSOAL;55.0;10;A
120161;7040511035095;UVA NUBIA BETINHO 500G ;FRUTAS-VERDURAS;55.0;10;A
68816;7891515475703;LASANHA SADIA 600G BOLONHESA;CONGELADOS;55.0;10;A
93136;7500435122764;CR DENT ORAL B 4EM1 70G;HIGIENE BUCAL;55.0;10;A
17098;None;PANCETA SUINA FRIBAL KG;CARNES SUINAS;55.0;10;A
22898;7891000248607;REQ CREM NESTLE LIG 200G ;LATICINIOS;55.0;10;A
63189;7896058500738;AMENDOIM DORI JAPONES 70G;PETISCOS SALGADINHOS;55.0;10;A
132397;7896523210759;GELO EM CUBOS IMPERIAL 3K;CONGELADOS;55.0;10;A
132141;7896045506590;CERV HEINEKEN LT 269ML;BEBIDAS ALCOOLICAS;55.0;10;A
133495;7898200380960;IOG VALE MILK NATURAL 150G INTEGRAL;LATICINIOS;55.0;10;A
61942;7898403782196;BEB LAC BETANIA COCO 540G ;LATICINIOS;54.0;10;A
94036;7891000284971;LEITE PO NINHO LEV SEM DESN LT 350G;LEITES;54.0;10;A
17231;None;BOLO MACAXEIRA KG;PANIFICADORA BALCAO;54.0;10;A
83884;7891024035320;SAB PROTEX 85G MEN 3EM1;HIGIENE PESSOAL;54.0;10;A
86836;7899970400094;CHOC HERSHEYS BARRA 87G COOK/CREME;BOMBONIERE;54.0;10;A
123442;7891152801750;BISC AMORI CHOCOWAFER C/10 63G CHOC;BISCOITO-BOLINHOS;54.0;10;A
78295;7894904684366;CHICKEN SEARA 300G QJO PROVOLONE;CONGELADOS;54.0;10;A
51735;7896056402027;SABAO PASTA URCA TRAD 200G;LAVA ROUPAS-LOUCAS;54.0;10;A
15610;7894904271511;MARGARINA DELICIA 1KG C/SAL;LATICINIOS;54.0;10;A
83486;7896110100043;SAL LEBRE REF 1K;CONSERVAS ENLATADOS-TEMPE;54.0;10;A
110819;7891152800937;BISC AMORI TORTINHA 140G CHOCOLATE;BISCOITO-BOLINHOS;54.0;10;A
79044;7891091049404;GRANOLA SAO BRAZ 250G S/GLUTEN;DIETS E NATURAIS;54.0;10;A
6323;7891991002646;REFRIG GUAR ANTARCTICA 600ML;BEBIDAS NAO ALCOOLICAS;54.0;10;A
122268;7898950516084;BEB LAC BETANIA 680G MORANGO;LATICINIOS;54.0;10;A
82902;7898244220161;PAO SERVEN PAN HAMBURGUER 400G;PANIFICADORA OUTROS;54.0;10;A
130881;7891515591939;QJO MUSSARELA SADIA FAT 150G;LATICINIOS;54.0;10;A
98600;7891150086463;LV ROUPA PO BRILHANTE SH 1,6KG CUIDADO TOTAL;LAVA ROUPAS-LOUCAS;54.0;10;A
82575;7898917041161;SALGADINHOS OSHO XOLITOS 27G QJO;PETISCOS SALGADINHOS;54.0;10;A
6772;7896445472440;REFRIG INDAIA 250ML UVA;BEBIDAS NAO ALCOOLICAS;54.0;10;A
89532;7891079013083;MAC LAMEN CUP NOODLES 68G COSTELA;MASSAS;54.0;10;A
113976;None;ABACATE FATIADO KG;FRUTAS-VERDURAS;54.0;10;A
128100;7896018704732;PAPEL HIG NEVE FD TQ SED 20M C/12 NEUTRO;PAP HIG GUARD;54.0;10;A
94299;7896058257724;BISC ARCOR TORTUGUITA RECH 90G CHOC;BISCOITO-BOLINHOS;54.0;10;A
122448;7896098909812;LV ROUPA PO YPE TIXAN SH 800G MACIEZ;LAVA ROUPAS-LOUCAS;54.0;10;A
32198;None;QJO AZUL TIROLEZ FR SKIN P KG;LATICINIOS;54.0;10;A
77044;7896056404717;DESINF URCA L2L P1,8L LAVANDA;LIMPADORES;54.0;10;A
2275;7891079011829;MAC LAMEN NOSSO SABOR 74G COSTELA;MASSAS;54.0;10;A
1509;7891040128082;ESP TININDO MULTIUSO;ACESSORIOS DE LIMPEZA;54.0;10;A
69457;7896490290594;REFRESCO FRISCO 25G CAJA;MATINAIS;53.0;10;A
70733;7899916904877;SUCO NAT ONE AMBIE 1,5L UVA/MACA;BEBIDAS NAO ALCOOLICAS;53.0;10;A
95218;7896013106968;CR DENT EVEN 70G FLUOR/CALCIO;HIGIENE BUCAL;53.0;10;A
5791;7891167011748;ATUM GOMES COSTA RAL 170G OLEO;CONSERVAS ENLATADOS-TEMPE;53.0;10;A
77081;7898994166740;COCO RALADO FESCO COCO WATER 100G;CONGELADOS;53.0;10;A
81802;7896336000530;AMENDOIM STA HELENA MENDORATO 70G;PETISCOS SALGADINHOS;53.0;10;A
2806;7893500018483;ARROZ TIO JOAO INT 1KG;CEREAIS-FARINHAS;53.0;10;A
479;7898057830120;DESINF MEU LAR 2L FLORAL;LIMPADORES;53.0;10;A
120340;7891132110230;CALDO SAZON PO 32,5G GALINHA;CONSERVAS ENLATADOS-TEMPE;53.0;10;A
17100;None;PATINHO SUINO FRIBAL KG;CARNES SUINAS;53.0;10;A
6145;7896619000035;AGUARD SAPUPARA MEIOTA OURO 480ML;BEBIDAS ALCOOLICAS;53.0;10;A
126347;7892840820107;BATATA FRITA RUFFLES 40G CEBOL/SALS;PETISCOS SALGADINHOS;53.0;10;A
69457;7896490290594;REFRESCO FRISCO 25G CAJA;BEBIDAS NAO ALCOOLICAS;53.0;10;A
89533;7891079013106;MAC LAMEN CUP NOODLES 70G YAKISSOBA;MASSAS;53.0;10;A
101561;7892840816322;SALG ELMA CHIPS FANDANGOS 140G PRESUNTO;PETISCOS SALGADINHOS;53.0;10;A
133601;7896031201409;HAMB FRIBOI BOV MATURATTA 180G PICANHA;CONGELADOS;53.0;10;A
121398;7898142865105;CHOC ARCOR TORTUGUITA 15,5G CHOC CROC;BOMBONIERE;53.0;10;A
129855;7896058599794;AMENDOIM PETTIZ CROCANTE 120G CEB E SALSA;PETISCOS SALGADINHOS;53.0;10;A
116533;7896024760449;BISC PIRAQUE SALG C/6 138G ORIGINAL;BISCOITO-BOLINHOS;53.0;10;A
82085;7896030520648;QJO RALADO TIROLEZ PARM 50G ;LATICINIOS;53.0;10;A
126347;7892840820107;BATATA FRITA RUFFLES 40G CEBOL/SALS;HIGIENE PESSOAL;53.0;10;A
120376;7898085100011;GELO EM CUBOS ICE SUPER 3K;CONGELADOS;53.0;10;A
86834;7899970400117;CHOC HERSHEYS BARRA 87G OVOMALTINE;BOMBONIERE;53.0;10;A
77081;7898994166740;COCO RALADO FESCO COCO WATER 100G;GOMA FRESCA - PAMONHA;53.0;10;A
83620;7898367984018;CERV EISENBAHN SLEEK PILS 350ML;BEBIDAS ALCOOLICAS;53.0;10;A
79976;7891000252826;IOG NESTLE CHAMYTO GO 100G MORANGO;LATICINIOS;53.0;10;A
58401;7622300830090;BISC OREO RECH 144G ORIG;BISCOITO-BOLINHOS;53.0;10;A
90554;None;BOLO FOFO MILHO KG;PANIFICADORA BALCAO;52.0;10;A
5568;7896036094914;EXT TOMATE ARISCO TP 370G;CONSERVAS ENLATADOS-TEMPE;52.0;10;A
2603;7896725200916;ACUCAR OLHO DAGUA REF GRANULADO 1KG;CEREAIS-FARINHAS;52.0;10;A
1990;7898211130080;SALG SALSITO 32G PIZZA;PETISCOS SALGADINHOS;52.0;10;A
115197;7891079013342;MAC LAMEN NOSSO SABOR 74G GALINHA PICANTE;MASSAS;52.0;10;A
80093;7898994656234;SACO P/LIXO ULTRABAG 50L C/10;ACESSORIOS DE LIMPEZA;52.0;10;A
4076;7898034920134;DOCE ISIS LEITE 300G;DOCES;52.0;10;A
68517;7896029015001;RACAO PEDIGREE SH 100G FILH CARN;ALIMENTOS P. ANIMAIS;52.0;10;A
16958;None;BISTECA BOV AMERICANA FRIBAL EMB KG;CARNES BOVINAS;52.0;10;A
119095;7891150081239;DESOD AERO DOVE 250ML L+P- ORIG;HIGIENE PESSOAL;52.0;10;A
130109;7899567218101;JERKED BEEF FRIBOI PT AGULHA 400G;EMBUTIDOS-DEFUMADOS;52.0;10;A
3093;7896005802397;CAPPUCCINO 3 CORACOES SC 20G CHOC;MATINAIS;52.0;10;A
101665;7896292358072;ERVILHA C/MILHO PREDILECTA SH 170G;CONSERVAS ENLATADOS-TEMPE;52.0;10;A
120807;7898967645005;OVOS EMAPE FILM VERM EXTRA C/20;OVOS;52.0;10;A
76113;7896051124054;IOG ITAMBE 1250G COCO;LATICINIOS;52.0;10;A
6861;7892840800079;REFRIG PEPSI 350ML;BEBIDAS NAO ALCOOLICAS;52.0;10;A
113945;7891000338087;ACHOC EM PO NESCAU SH 550G;MATINAIS;52.0;10;A
133028;7896003739312;BISC MARILAN RECH PAW PATROL 80G CHOCOLATE;BISCOITO-BOLINHOS;52.0;10;A
394;7896013101338;ALVEJANTE BRILUX PERF 1L LAVANDA;ALVEJANTE - AGUA SANITAR;52.0;10;A
17262;None;FATIA DE TORTA STAR PAES;PANIFICADORA BALCAO;52.0;10;A
12453;7896029022269;RACAO PEDIGREE SH 100G FGO MOLHO;ALIMENTOS P. ANIMAIS;52.0;10;A
121003;7896056406513;LV ROUPA PO URCA MAXX 1K ESSENC COCO;LAVA ROUPAS-LOUCAS;52.0;10;A
132901;7898929071231;AGUA DE COCO NATUCOCO 330ML;BEBIDAS NAO ALCOOLICAS;52.0;10;A
123368;7898917072301;SABAO BARRA SEMORIN COCO 100G;LAVA ROUPAS-LOUCAS;52.0;10;A
9439;7891010560812;COTONETE JOHNSONS C/150;HIGIENE PESSOAL;52.0;10;A
61428;78936126;IOG NESTLE GREGO 90G TORTA DE LIMAO;LATICINIOS;51.0;10;A
77270;7892840268046;TORRADA EQLIBRI 40G TOMAT TEMP;PANIFICADORA OUTROS;51.0;10;A
132233;7896045110407;BEB LAC 3CORACOES CAPP PW UHT 250ML CLASSICO;MATINAIS;51.0;10;A
121581;7896013107613;AMAC SONHO DILUI 500ML AZUL PROF;AMACIANTES-PASSA ROUPAS;51.0;10;A
80094;7898994656241;SACO P/LIXO ULTRABAG 100L C/5;ACESSORIOS DE LIMPEZA;51.0;10;A
1644;78913639;NAFTALINA BOLAS SANILAR 50G;PURIFICADORES-ANTI MOFO;51.0;10;A
43345;7898368350164;MOLHO INGLES DA ROCA 150ML;CONSERVAS ENLATADOS-TEMPE;51.0;10;A
5234;7896272004203;AZEITONA VALE FERT VDE S/C SH 120G;CONSERVAS ENLATADOS-TEMPE;51.0;10;A
107343;7891164006204;SALAME AURORA FAT 100G;EMBUTIDOS-DEFUMADOS;51.0;10;A
15593;7898034920103;BEB LAC ISIS SC 900G MORANGO;LATICINIOS;51.0;10;A
127396;7898064011666;BEB LAC BETANIA YOBEM 15PR CH 250ML;MATINAIS;51.0;10;A
5438;7896945400769;MOSTARDA TAMBAU 180G;CONSERVAS ENLATADOS-TEMPE;51.0;10;A
63242;7896098900840;DETERG LIQ YPE 6X500ML 10DESC CLEAR;LAVA ROUPAS-LOUCAS;51.0;10;A
2654;7898384200184;FARINHA MAND FIBRA DAGUA 1KG;CEREAIS-FARINHAS;51.0;10;A
80787;7891000253588;CALDO MAGGI MENOS SODIO 114G GALINHA;CONSERVAS ENLATADOS-TEMPE;51.0;10;A
65693;7896292343702;MILHO VDE SOFRUTA LT 170G;CONSERVAS ENLATADOS-TEMPE;51.0;10;A
79548;7896002301077;PAO NUTRELLA BISNAGUINHA 300G CEN/MAND;PANIFICADORA OUTROS;51.0;10;A
91984;7898037640091;IOG ISIS 900G BANANA/MACA;LATICINIOS;51.0;10;A
8247;7898085943809;SAB DAVENE 90G CLASS;HIGIENE PESSOAL;51.0;10;A
86154;7898403782707;LEITE FERM BETANIA 850G;LATICINIOS;51.0;10;A
99428;7509546653280;CR DENT COLGATE TOTAL 12 180G CLEA MINT;HIGIENE BUCAL;51.0;10;A
93322;1234178083568;PAO PANSC HAMBURGAO 500G;PANIFICADORA OUTROS;51.0;10;A
5792;7891167011779;ATUM GOMES COSTA RAL 170G NATUR;CONSERVAS ENLATADOS-TEMPE;51.0;10;A
46448;7898367980058;CERV EISENBAHN LN 355ML;BEBIDAS ALCOOLICAS;51.0;10;A
38558;7896205752331;MAC ADRIA GR DURO SPAGHETTI 500G;MASSAS;51.0;10;A
94023;7896108300752;TEMP FOLHA VERDE ESPEC 500ML;CONSERVAS ENLATADOS-TEMPE;51.0;10;A
